Date,Revenue,COGS,Split,year,month,day,day_of_week,is_weekend,quarter,is_month_start,is_month_end,month_sin,month_cos,dow_sin,dow_cos,is_holiday,is_tet,active_promos,rev_lag_1,cogs_lag_1,rev_lag_7,cogs_lag_7,rev_lag_14,cogs_lag_14,rev_lag_30,cogs_lag_30,rev_lag_365,cogs_lag_365
2013-10-08,2982770.86,2404722.52,Train,2013,10,8,1,0,4,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,0,2084519.3,1674894.34,5389130.81,4591599.54,4673257.46,4051335.39,3056823.21,2611808.27,4037039.45,3285493.04
2013-10-09,3524600.98,2822967.5,Train,2013,10,9,2,0,4,0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,2982770.86,2404722.52,5393969.29,4651419.05,4851490.55,4336304.71,3771227.87,3399993.99,4298675.76,3472700.63
2013-10-10,4018321.34,3267316.51,Train,2013,10,10,3,0,4,0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,0,3524600.98,2822967.5,2026611.74,1672946.51,4120039.5,3761711.17,5357130.97,4737093.81,3548716.67,2839202.59
2013-10-11,1938342.36,1556262.82,Train,2013,10,11,4,0,4,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0,4018321.34,3267316.51,2912944.43,2284930.64,4676571.41,4202205.54,4636476.74,4075727.91,3421490.39,2765374.16
2013-10-12,3170838.37,2562812.71,Train,2013,10,12,5,1,4,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,1938342.36,1556262.82,2463961.82,1952842.64,7035889.97,6246182.51,3865949.23,3502787.78,2380119.87,1830898.15
2013-10-13,3719451.39,2946745.46,Train,2013,10,13,6,1,4,0,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,0,3170838.37,2562812.71,2875234.12,2170808.86,5087376.98,4359895.07,3034568.95,2783517.1,2798011.44,2256579.15
2013-10-14,3097590.81,2398025.79,Train,2013,10,14,0,0,4,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,0,3719451.39,2946745.46,2084519.3,1674894.34,5768935.23,5117966.77,3664631.38,3289032.18,3055629.78,2516987.32
2013-10-15,4062456.23,3281418.54,Train,2013,10,15,1,0,4,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,0,3097590.81,2398025.79,2982770.86,2404722.52,5389130.81,4591599.54,3078369.62,2753095.6,3234517.3,2632811.8
2013-10-16,4801027.51,3944302.72,Train,2013,10,16,2,0,4,0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,4062456.23,3281418.54,3524600.98,2822967.5,5393969.29,4651419.05,3927167.34,3489729.16,3549298.21,2763325.25
2013-10-17,3348412.32,2713865.33,Train,2013,10,17,3,0,4,0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,0,4801027.51,3944302.72,4018321.34,3267316.51,2026611.74,1672946.51,5410121.46,4728526.43,3818048.0,3108682.75
2013-10-18,3238854.55,2560313.88,Train,2013,10,18,4,0,4,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0,3348412.32,2713865.33,1938342.36,1556262.82,2912944.43,2284930.64,4460453.69,3992756.75,2909728.89,2301277.14
2013-10-19,3376648.2,2769325.22,Train,2013,10,19,5,1,4,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,3238854.55,2560313.88,3170838.37,2562812.71,2463961.82,1952842.64,2995364.48,2599191.98,2877379.81,2352068.71
2013-10-20,2888479.98,2302148.44,Train,2013,10,20,6,1,4,0,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,0,3376648.2,2769325.22,3719451.39,2946745.46,2875234.12,2170808.86,3316913.08,3045593.87,3242557.3,2647331.71
2013-10-21,3409990.75,2751364.44,Train,2013,10,21,0,0,4,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,0,2888479.98,2302148.44,3097590.81,2398025.79,2084519.3,1674894.34,3799564.88,3399323.86,2395609.91,1920246.47
2013-10-22,3932052.89,3189287.97,Train,2013,10,22,1,0,4,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,0,3409990.75,2751364.44,4062456.23,3281418.54,2982770.86,2404722.52,3243304.2,2980813.06,3596158.34,2873316.18
2013-10-23,4895108.72,3861527.06,Train,2013,10,23,2,0,4,0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,3932052.89,3189287.97,4801027.51,3944302.72,3524600.98,2822967.5,4426354.9,3977701.82,3999141.88,3151858.27
2013-10-24,4333852.18,3403031.49,Train,2013,10,24,3,0,4,0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,0,4895108.72,3861527.06,3348412.32,2713865.33,4018321.34,3267316.51,4673257.46,4051335.39,3829179.99,3037851.31
2013-10-25,3503713.92,2743366.59,Train,2013,10,25,4,0,4,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0,4333852.18,3403031.49,3238854.55,2560313.88,1938342.36,1556262.82,4851490.55,4336304.71,3104460.52,2528526.7
2013-10-26,2923604.47,2331573.03,Train,2013,10,26,5,1,4,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,3503713.92,2743366.59,3376648.2,2769325.22,3170838.37,2562812.71,4120039.5,3761711.17,2138927.17,1671777.12
2013-10-27,2949737.88,2365410.99,Train,2013,10,27,6,1,4,0,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,0,2923604.47,2331573.03,2888479.98,2302148.44,3719451.39,2946745.46,4676571.41,4202205.54,2816872.34,2296869.06
2013-10-28,3235799.73,2588267.2,Train,2013,10,28,0,0,4,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,0,2949737.88,2365410.99,3409990.75,2751364.44,3097590.81,2398025.79,7035889.97,6246182.51,6259883.83,5044146.85
2013-10-29,5981959.98,4833162.34,Train,2013,10,29,1,0,4,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,0,3235799.73,2588267.2,3932052.89,3189287.97,4062456.23,3281418.54,5087376.98,4359895.07,5424539.1,4294440.71
2013-10-30,6960811.52,5563340.73,Train,2013,10,30,2,0,4,0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,5981959.98,4833162.34,4895108.72,3861527.06,4801027.51,3944302.72,5768935.23,5117966.77,6347274.89,5049887.71
2013-10-31,5649038.29,4525813.51,Train,2013,10,31,3,0,4,0,1,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,0,6960811.52,5563340.73,4333852.18,3403031.49,3348412.32,2713865.33,5389130.81,4591599.54,4942677.89,3871571.88
2013-11-01,4823330.61,3780905.84,Train,2013,11,1,4,0,4,1,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0,0,0,5649038.29,4525813.51,3503713.92,2743366.59,3238854.55,2560313.88,5393969.29,4651419.05,5536748.35,4440955.34
2013-11-02,4871579.51,3874376.58,Train,2013,11,2,5,1,4,0,0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0,0,0,4823330.61,3780905.84,2923604.47,2331573.03,3376648.2,2769325.22,2026611.74,1672946.51,1936831.08,1547786.14
2013-11-03,2310551.56,1894570.42,Train,2013,11,3,6,1,4,0,0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0,0,0,4871579.51,3874376.58,2949737.88,2365410.99,2888479.98,2302148.44,2912944.43,2284930.64,2911848.61,2151815.97
2013-11-04,2638652.15,2128739.96,Train,2013,11,4,0,0,4,0,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,0,0,2310551.56,1894570.42,3235799.73,2588267.2,3409990.75,2751364.44,2463961.82,1952842.64,2658832.75,2131401.7
2013-11-05,3529966.51,2818098.89,Train,2013,11,5,1,0,4,0,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,0,0,2638652.15,2128739.96,5981959.98,4833162.34,3932052.89,3189287.97,2875234.12,2170808.86,3332448.46,2732792.99
2013-11-06,2440647.75,1890461.99,Train,2013,11,6,2,0,4,0,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0,0,3529966.51,2818098.89,6960811.52,5563340.73,4895108.72,3861527.06,2084519.3,1674894.34,3439495.01,2809375.18
2013-11-07,2145217.46,1755584.37,Train,2013,11,7,3,0,4,0,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0,0,2440647.75,1890461.99,5649038.29,4525813.51,4333852.18,3403031.49,2982770.86,2404722.52,1969815.91,1538155.1
2013-11-08,2200221.02,1790704.8,Train,2013,11,8,4,0,4,0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0,0,0,2145217.46,1755584.37,4823330.61,3780905.84,3503713.92,2743366.59,3524600.98,2822967.5,2197716.17,1723412.77
2013-11-09,2018930.67,1594615.53,Train,2013,11,9,5,1,4,0,0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0,0,0,2200221.02,1790704.8,4871579.51,3874376.58,2923604.47,2331573.03,4018321.34,3267316.51,2920310.06,2308918.6
2013-11-10,2722218.97,2099682.78,Train,2013,11,10,6,1,4,0,0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0,0,0,2018930.67,1594615.53,2310551.56,1894570.42,2949737.88,2365410.99,1938342.36,1556262.82,3124993.27,2475389.25
2013-11-11,3495969.18,2676318.51,Train,2013,11,11,0,0,4,0,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,0,0,2722218.97,2099682.78,2638652.15,2128739.96,3235799.73,2588267.2,3170838.37,2562812.71,3484874.3,2713727.18
2013-11-12,5162437.56,3979066.87,Train,2013,11,12,1,0,4,0,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,0,0,3495969.18,2676318.51,3529966.51,2818098.89,5981959.98,4833162.34,3719451.39,2946745.46,3806978.06,3077336.49
2013-11-13,4681263.25,3622930.35,Train,2013,11,13,2,0,4,0,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0,0,5162437.56,3979066.87,2440647.75,1890461.99,6960811.52,5563340.73,3097590.81,2398025.79,3848498.06,3048755.92
2013-11-14,3118904.74,2460188.52,Train,2013,11,14,3,0,4,0,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0,0,4681263.25,3622930.35,2145217.46,1755584.37,5649038.29,4525813.51,4062456.23,3281418.54,3213518.64,2550177.92
2013-11-15,3370811.62,2719077.99,Train,2013,11,15,4,0,4,0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0,0,0,3118904.74,2460188.52,2200221.02,1790704.8,4823330.61,3780905.84,4801027.51,3944302.72,2996358.37,2282178.26
2013-11-16,3365890.12,2733920.22,Train,2013,11,16,5,1,4,0,0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0,0,0,3370811.62,2719077.99,2018930.67,1594615.53,4871579.51,3874376.58,3348412.32,2713865.33,2851503.98,2255928.16
2013-11-17,2416530.15,1906202.04,Train,2013,11,17,6,1,4,0,0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0,0,0,3365890.12,2733920.22,2722218.97,2099682.78,2310551.56,1894570.42,3238854.55,2560313.88,3258479.4,2499839.57
2013-11-18,2109164.6,1778409.36,Train,2013,11,18,0,0,4,0,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,0,1,2416530.15,1906202.04,3495969.18,2676318.51,2638652.15,2128739.96,3376648.2,2769325.22,3292697.97,2632996.71
2013-11-19,3237660.32,2746026.34,Train,2013,11,19,1,0,4,0,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,0,1,2109164.6,1778409.36,5162437.56,3979066.87,3529966.51,2818098.89,2888479.98,2302148.44,4654711.93,3714724.53
2013-11-20,3321114.32,2983892.23,Train,2013,11,20,2,0,4,0,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0,1,3237660.32,2746026.34,4681263.25,3622930.35,2440647.75,1890461.99,3409990.75,2751364.44,3532139.01,2841184.71
2013-11-21,2595234.4,2362389.95,Train,2013,11,21,3,0,4,0,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0,1,3321114.32,2983892.23,3118904.74,2460188.52,2145217.46,1755584.37,3932052.89,3189287.97,3144567.59,2465022.82
2013-11-22,2550262.64,2542345.82,Train,2013,11,22,4,0,4,0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0,0,1,2595234.4,2362389.95,3370811.62,2719077.99,2200221.02,1790704.8,4895108.72,3861527.06,2661394.83,2082526.75
2013-11-23,2054330.57,2011741.48,Train,2013,11,23,5,1,4,0,0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0,0,1,2550262.64,2542345.82,3365890.12,2733920.22,2018930.67,1594615.53,4333852.18,3403031.49,3625609.77,2879673.14
2013-11-24,2519706.85,2537974.67,Train,2013,11,24,6,1,4,0,0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0,0,1,2054330.57,2011741.48,2416530.15,1906202.04,2722218.97,2099682.78,3503713.92,2743366.59,2283866.51,1759438.38
2013-11-25,2406331.38,2358037.25,Train,2013,11,25,0,0,4,0,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,0,1,2519706.85,2537974.67,2109164.6,1778409.36,3495969.18,2676318.51,2923604.47,2331573.03,2891169.43,2288045.69
2013-11-26,3107204.99,3083734.78,Train,2013,11,26,1,0,4,0,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,0,1,2406331.38,2358037.25,3237660.32,2746026.34,5162437.56,3979066.87,2949737.88,2365410.99,3626699.25,2942841.67
2013-11-27,3123410.59,3027393.58,Train,2013,11,27,2,0,4,0,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0,1,3107204.99,3083734.78,3321114.32,2983892.23,4681263.25,3622930.35,3235799.73,2588267.2,4703189.22,3751057.26
2013-11-28,3580033.44,3514991.8,Train,2013,11,28,3,0,4,0,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0,1,3123410.59,3027393.58,2595234.4,2362389.95,3118904.74,2460188.52,5981959.98,4833162.34,3980270.66,3143037.5
2013-11-29,1768057.43,1773822.57,Train,2013,11,29,4,0,4,0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0,0,1,3580033.44,3514991.8,2550262.64,2542345.82,3370811.62,2719077.99,6960811.52,5563340.73,3116036.61,2564940.27
2013-11-30,2685677.46,2672025.29,Train,2013,11,30,5,1,4,0,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0,0,1,1768057.43,1773822.57,2054330.57,2011741.48,3365890.12,2733920.22,5649038.29,4525813.51,3184691.98,2466641.44
2013-12-01,2391698.09,2420438.06,Train,2013,12,1,6,1,4,1,0,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,0,0,1,2685677.46,2672025.29,2519706.85,2537974.67,2416530.15,1906202.04,4823330.61,3780905.84,3064822.76,2435991.34
2013-12-02,2263746.75,2226485.61,Train,2013,12,2,0,0,4,0,0,-2.4492935982947064e-16,1.0,0.0,1.0,0,0,1,2391698.09,2420438.06,2406331.38,2358037.25,2109164.6,1778409.36,4871579.51,3874376.58,1765509.34,1464812.23
2013-12-03,1933337.47,1904782.57,Train,2013,12,3,1,0,4,0,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0,0,1,2263746.75,2226485.61,3107204.99,3083734.78,3237660.32,2746026.34,2310551.56,1894570.42,2315389.05,1807129.65
2013-12-04,2924599.17,2877557.67,Train,2013,12,4,2,0,4,0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,0,0,1,1933337.47,1904782.57,3123410.59,3027393.58,3321114.32,2983892.23,2638652.15,2128739.96,2382954.42,1864688.02
2013-12-05,2231578.75,2246889.53,Train,2013,12,5,3,0,4,0,0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,0,0,1,2924599.17,2877557.67,3580033.44,3514991.8,2595234.4,2362389.95,3529966.51,2818098.89,2286277.45,1849992.69
2013-12-06,1718341.54,1744505.5,Train,2013,12,6,4,0,4,0,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,0,0,1,2231578.75,2246889.53,1768057.43,1773822.57,2550262.64,2542345.82,2440647.75,1890461.99,2733678.5,2184618.1
2013-12-07,1444180.43,1408359.66,Train,2013,12,7,5,1,4,0,0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,0,0,1,1718341.54,1744505.5,2685677.46,2672025.29,2054330.57,2011741.48,2145217.46,1755584.37,2065198.04,1633326.72
2013-12-08,1714762.98,1677034.75,Train,2013,12,8,6,1,4,0,0,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,0,0,1,1444180.43,1408359.66,2391698.09,2420438.06,2519706.85,2537974.67,2200221.02,1790704.8,2087384.34,1719369.91
2013-12-09,1959405.6,1928205.78,Train,2013,12,9,0,0,4,0,0,-2.4492935982947064e-16,1.0,0.0,1.0,0,0,1,1714762.98,1677034.75,2263746.75,2226485.61,2406331.38,2358037.25,2018930.67,1594615.53,2430122.78,1883727.02
2013-12-10,2256213.74,2198430.55,Train,2013,12,10,1,0,4,0,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0,0,1,1959405.6,1928205.78,1933337.47,1904782.57,3107204.99,3083734.78,2722218.97,2099682.78,2542389.69,2015472.58
2013-12-11,3016597.65,3024225.14,Train,2013,12,11,2,0,4,0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,0,0,1,2256213.74,2198430.55,2924599.17,2877557.67,3123410.59,3027393.58,3495969.18,2676318.51,3699430.17,3001083.16
2013-12-12,2988571.87,2946591.17,Train,2013,12,12,3,0,4,0,0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,0,0,1,3016597.65,3024225.14,2231578.75,2246889.53,3580033.44,3514991.8,5162437.56,3979066.87,4386420.92,3545221.89
2013-12-13,2131538.29,2083673.81,Train,2013,12,13,4,0,4,0,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,0,0,1,2988571.87,2946591.17,1718341.54,1744505.5,1768057.43,1773822.57,4681263.25,3622930.35,2326824.81,1839144.84
2013-12-14,2245758.87,2305729.18,Train,2013,12,14,5,1,4,0,0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,0,0,1,2131538.29,2083673.81,1444180.43,1408359.66,2685677.46,2672025.29,3118904.74,2460188.52,2659317.57,2101555.8
2013-12-15,2154695.59,2095032.07,Train,2013,12,15,6,1,4,0,0,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,0,0,1,2245758.87,2305729.18,1714762.98,1677034.75,2391698.09,2420438.06,3370811.62,2719077.99,3385542.75,2693057.28
2013-12-16,2694197.04,2720062.14,Train,2013,12,16,0,0,4,0,0,-2.4492935982947064e-16,1.0,0.0,1.0,0,0,1,2154695.59,2095032.07,1959405.6,1928205.78,2263746.75,2226485.61,3365890.12,2733920.22,3484853.43,2706611.68
2013-12-17,3167410.81,3021649.06,Train,2013,12,17,1,0,4,0,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0,0,1,2694197.04,2720062.14,2256213.74,2198430.55,1933337.47,1904782.57,2416530.15,1906202.04,4281691.85,3433745.61
2013-12-18,3189533.36,3219583.56,Train,2013,12,18,2,0,4,0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,0,0,1,3167410.81,3021649.06,3016597.65,3024225.14,2924599.17,2877557.67,2109164.6,1778409.36,4394537.67,3473710.24
2013-12-19,3062553.19,2981811.67,Train,2013,12,19,3,0,4,0,0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,0,0,1,3189533.36,3219583.56,2988571.87,2946591.17,2231578.75,2246889.53,3237660.32,2746026.34,3785472.73,3004383.53
2013-12-20,2500743.7,2516358.41,Train,2013,12,20,4,0,4,0,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,0,0,1,3062553.19,2981811.67,2131538.29,2083673.81,1718341.54,1744505.5,3321114.32,2983892.23,3905985.95,3132486.67
2013-12-21,3213344.27,3159953.94,Train,2013,12,21,5,1,4,0,0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,0,0,1,2500743.7,2516358.41,2245758.87,2305729.18,1444180.43,1408359.66,2595234.4,2362389.95,3966203.09,3174444.37
2013-12-22,3476225.97,3458589.82,Train,2013,12,22,6,1,4,0,0,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,0,0,1,3213344.27,3159953.94,2154695.59,2095032.07,1714762.98,1677034.75,2550262.64,2542345.82,3225123.87,2559516.54
2013-12-23,2932660.62,2856672.71,Train,2013,12,23,0,0,4,0,0,-2.4492935982947064e-16,1.0,0.0,1.0,0,0,1,3476225.97,3458589.82,2694197.04,2720062.14,1959405.6,1928205.78,2054330.57,2011741.48,2151580.15,1770780.57
2013-12-24,2629786.52,2542278.8,Train,2013,12,24,1,0,4,0,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0,0,1,2932660.62,2856672.71,3167410.81,3021649.06,2256213.74,2198430.55,2519706.85,2537974.67,3297376.6,2599138.83
2013-12-25,3807864.44,3711704.9,Train,2013,12,25,2,0,4,0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,0,0,1,2629786.52,2542278.8,3189533.36,3219583.56,3016597.65,3024225.14,2406331.38,2358037.25,4917024.98,3856446.89
2013-12-26,3278628.42,3269160.78,Train,2013,12,26,3,0,4,0,0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,0,0,1,3807864.44,3711704.9,3062553.19,2981811.67,2988571.87,2946591.17,3107204.99,3083734.78,3285221.25,2658633.45
2013-12-27,1853472.36,1854636.14,Train,2013,12,27,4,0,4,0,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,0,0,1,3278628.42,3269160.78,2500743.7,2516358.41,2131538.29,2083673.81,3123410.59,3027393.58,4994041.71,3924374.73
2013-12-28,3547336.16,3487806.62,Train,2013,12,28,5,1,4,0,0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,0,0,1,1853472.36,1854636.14,3213344.27,3159953.94,2245758.87,2305729.18,3580033.44,3514991.8,8573663.31,6682336.48
2013-12-29,6516622.75,6506519.56,Train,2013,12,29,6,1,4,0,0,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,0,0,1,3547336.16,3487806.62,3476225.97,3458589.82,2154695.59,2095032.07,1768057.43,1773822.57,7842913.37,6260959.87
2013-12-30,5792994.45,5695206.04,Train,2013,12,30,0,0,4,0,0,-2.4492935982947064e-16,1.0,0.0,1.0,0,0,1,6516622.75,6506519.56,2932660.62,2856672.71,2694197.04,2720062.14,2685677.46,2672025.29,6511908.92,5180121.12
2013-12-31,6247467.59,6080338.22,Train,2013,12,31,1,0,4,0,1,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0,0,1,5792994.45,5695206.04,2629786.52,2542278.8,3167410.81,3021649.06,2391698.09,2420438.06,5573749.22,4432224.44
2014-01-01,5743739.48,5563113.31,Train,2014,1,1,2,0,1,1,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,1,0,1,6247467.59,6080338.22,3807864.44,3711704.9,3189533.36,3219583.56,2263746.75,2226485.61,5304546.99,4156070.2
2014-01-02,3787850.5,3666330.68,Train,2014,1,2,3,0,1,0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,1,5743739.48,5563113.31,3278628.42,3269160.78,3062553.19,2981811.67,1933337.47,1904782.57,1606940.44,1237497.84
